asset_id,asof,tenor,moneyness,iv,contract_symbol,ask,bid,expiry,delta,log_returns,hist_vol_10d,target_realized_vol_10d,close,strike,log_moneyness,H_kappa,H_theta,H_volvol,H_rho,H_diff_term,S_alpha,S_rho,S_nu,S_theoretical_iv,SABR_Edge
10101,2025-11-28,0.02158,1.15870653922155,0.2500075,AAPL251205C00320000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,320.0000004956187,0.14730433058961856,0.1,0.001,0.8,-0.1,0.21838472339831622,1.5240799429740381,0.95,0.6028854642805878,0.1262938021100634,0.12371369788993658
10101,2025-11-28,0.02158,1.21302090824756,0.2500075,AAPL251205C00335000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,335.0000005188507,0.19311386662091257,0.1,0.001,0.8,-0.1,0.21838472339831622,1.5240799429740381,0.95,0.6028854642805878,0.12483521088721965,0.12517228911278033
10101,2025-11-28,0.04075,1.05007780116953,0.062509375,AAPL251212C00290000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,290.00000044915447,0.04886425777636623,0.1,0.001,0.8,-0.1,0.030886598398316215,1.5230612094803802,0.95,0.45542656040545604,0.10079895153734285,-0.03828957653734284
10101,2025-11-28,0.04075,1.06818259084486,0.062509375,AAPL251212C00295000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,295.0000004568966,0.06595869113565997,0.1,0.001,0.8,-0.1,0.030886598398316215,1.5230612094803802,0.95,0.45542656040545604,0.10387167083768566,-0.04136229583768565
10101,2025-11-28,0.04075,1.10439217019554,0.12500875,AAPL251212C00305000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,305.00000047238655,0.09929511140325793,0.1,0.001,0.8,-0.1,0.09338597339831621,1.5230612094803802,0.95,0.45542656040545604,0.10969243371524892,0.01531631628475108
10101,2025-11-28,0.04075,1.14060174954621,0.12500875,AAPL251212C00315000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,315.00000048787365,0.1315559736214764,0.1,0.001,0.8,-0.1,0.09338597339831621,1.5230612094803802,0.95,0.45542656040545604,0.11512911160805327,0.009879638391946735
10101,2025-11-28,0.04075,1.17681132889689,0.12500875,AAPL251212C00325000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,325.0000005033636,0.1628085171255865,0.1,0.001,0.8,-0.1,0.09338597339831621,1.5230612094803802,0.95,0.45542656040545604,0.12023030908277757,0.004778440917222432
10101,2025-11-28,0.04075,1.21302090824756,0.2500075,AAPL251212C00335000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,335.0000005188507,0.19311386662091257,0.1,0.001,0.8,-0.1,0.21838472339831622,1.5230612094803802,0.95,0.45542656040545604,0.12475688746022331,0.12525061253977668
10101,2025-11-28,0.04075,1.24923048759823,0.2500075,AAPL251212C00345000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,345.00000053433786,0.2225277518272032,0.1,0.001,0.8,-0.1,0.21838472339831622,1.5230612094803802,0.95,0.45542656040545604,0.12382690799663482,0.12618059200336518
10101,2025-11-28,0.05993,1.0591301960072,0.062509375,AAPL251219C00292500,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,292.5000004530269,0.0574480014677592,0.1,0.001,0.8,-0.1,0.030886598398316215,1.1673275350221968,0.95,0.3818177416716989,0.07927753542334441,-0.016768160423344405
